playerID,career_w,career_l,career_g,career_gs,career_cg,career_sho,career_sv,career_ipouts,career_h,career_er,career_hr_a,career_bb,career_so,seasons,debut_year,last_year,career_ip,peak_ip,peak_gs,peak_g,peak_sv,peak_so,peak_bb,peak_hr_a,peak_er,peak_h,peak_w,peak_l,peak_war,peak_year,peak_year_display,mean_sp_dedication,total_seasons_in_peak,career_war,role,nameFirst,nameLast,bbrefID,full_name,era_label,norm_era,h9_raw,k9_raw,bb9_raw,hr9_raw,ip_per_year_raw,h9_val,k9_val,bb9_val,hr9_val,sta_val,raw_ovr,ovr,rarity,str_val,ctl_val,mov_val,grt_val
bushjo01,195,183,489,366,225,35,20,9262,2992,1205,96.0,1263,1319,17,1912,1928,3087.3333333333335,816.6666666666667,95,114,1,378,340,20.0,286,729,50,48,14.899999999999999,1921,1916,0.8335585585585585,3,31.02,SP,Bullet Joe,Bush,bushjo01,Bullet Joe Bush,Golden Era (1920-1941),Golden Era (1920-1941),8.125573770491803,4.428196721311475,3.6393442622950816,0.3540983606557377,272.22222222222223,76.3,47.9,27.3,107.4,102.2,72.22,85.1,Epic,47.9,27.3,107.4,76.3
bushma01,12,11,217,6,0,0,15,633,182,88,33.0,72,227,6,2016,2023,211.0,137.0,0,136,11,138,47,14.0,51,124,10,6,2.67,2021,2016,0.0,3,1.7200000000000002,RP,Matt,Bush,bushma01,Matt Bush,Modern Era (2016-Pres),Modern Era (2016-Pres),8.356083086053413,6.949554896142434,3.154302670623146,0.9080118694362018,45.666666666666664,37.3,50.6,50.8,50.2,24.1,42.6,58.3,Common,50.6,50.8,50.2,37.3
busketo01,21,27,258,0,0,0,34,1438,479,195,57.0,167,212,8,1973,1980,479.3333333333333,250.0,0,133,15,105,88,26.0,90,231,16,17,3.79,1976,1975,0.0,3,4.55,RP,Tom,Buskey,busketo01,Tom Buskey,Expansion (1961-1976),Expansion (1961-1976),8.397777777777778,4.544444444444445,3.1822222222222223,0.92,83.33333333333333,41.0,22.7,51.6,28.5,41.3,37.02,56.6,Common,22.7,51.6,28.5,41.0
butchjo01,36,49,164,113,23,6,6,2501,931,409,79.0,229,363,7,1980,1986,833.6666666666666,375.6666666666667,43,77,5,160,102,26.0,139,388,20,19,5.0,1983,1983,0.5859649122807018,3,3.1000000000000005,SP,John,Butcher,butchjo01,John Butcher,Big Hair Era (1977-1993),Big Hair Era (1977-1993),9.019108280254777,4.412275622466705,2.706427330631152,0.7191661841343369,125.22222222222223,19.5,19.7,73.0,62.2,58.1,46.5,59.5,Common,19.7,73.0,62.2,19.5
butchma01,95,106,334,229,104,14,9,5359,1935,741,100.0,583,485,10,1936,1945,1786.3333333333333,628.6666666666666,80,101,2,149,169,23.0,205,656,40,31,10.78,1942,1943,0.7924963924963926,3,19.23,SP,Max,Butcher,butchma01,Max Butcher,Integration (1942-1960),Integration (1942-1960),9.176186645213194,2.945695897023331,2.6078037007240553,0.46701528559935646,209.55555555555554,16.9,5.0,81.4,98.8,87.7,57.96000000000001,71.9,Rare,5.0,81.4,98.8,16.9
buzhajo01,71,96,326,200,44,15,7,4472,1425,607,130.0,457,678,11,1958,1968,1490.6666666666667,529.0,74,90,0,224,164,50.0,221,498,20,38,7.62,1963,1963,0.857523891028384,3,9.86,SP,John,Buzhardt,buzhajo01,John Buzhardt,Expansion (1961-1976),Expansion (1961-1976),8.480109739368999,4.274348422496571,2.9026063100137174,0.8641975308641975,176.33333333333334,37.3,16.1,64.2,37.6,78.4,46.720000000000006,59.5,Common,16.1,64.2,37.6,37.3
byerlbu01,22,22,237,17,4,0,14,1475,519,202,34.0,167,209,11,1943,1960,491.6666666666667,212.66666666666666,0,112,10,86,61,18.0,74,208,10,11,5.18,1951,1957,0.0,3,5.43,RP,Bud,Byerly,byerlbu01,Bud Byerly,Integration (1942-1960),Integration (1942-1960),8.655896607431341,4.541195476575122,2.8812600969305335,0.8287560581583199,70.88888888888889,39.8,40.5,69.6,36.1,35.4,44.279999999999994,58.8,Common,40.5,69.6,36.1,39.8
byrdati01,13,13,479,0,0,0,4,1019,308,164,46.0,203,326,12,1998,2013,339.6666666666667,155.33333333333334,0,199,0,134,85,24.0,61,124,5,5,2.39,2008,2009,0.0,3,0.6400000000000001,RP,Tim,Byrdak,byrdati01,Tim Byrdak,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.924953095684803,6.48968105065666,3.9540337711069418,1.1144465290806753,51.77777777777778,65.0,50.8,17.0,12.5,25.9,34.24,55.8,Common,50.8,17.0,12.5,65.0
byrdbi01,101,68,210,156,118,10,11,4124,1394,539,43.0,290,741,15,1933,1948,1374.6666666666667,265.0,28,37,1,185,66,4.0,89,267,21,10,12.71,1943,1943,0.5326797385620915,3,32.63,SP,Bill,Byrd,byrdbi01,Bill Byrd,Integration (1942-1960),Integration (1942-1960),8.823655913978495,5.946236559139786,2.653763440860215,0.4645161290322581,88.33333333333333,32.4,80.4,79.4,99.2,43.3,66.94000000000001,80.8,Epic,80.4,79.4,99.2,32.4
byrdha01,46,54,187,108,33,8,9,2483,890,400,71.0,355,381,7,1950,1957,827.6666666666666,419.6666666666667,50,99,7,188,169,28.0,150,428,28,25,5.3,1955,1952,0.5412612612612613,3,4.42,RP,Harry,Byrd,byrdha01,Harry Byrd,Integration (1942-1960),Integration (1942-1960),8.959655728886498,4.50564819795589,3.4873587950511027,0.6971490048413125,139.88888888888889,26.4,39.4,43.4,58.9,64.0,46.42,59.4,Common,39.4,43.4,58.9,26.4
byrdpa01,109,96,345,256,17,6,0,5091,1857,831,247.0,401,923,14,1995,2009,1697.0,434.6666666666667,64,65,0,232,67,58.0,187,444,29,22,9.73,2001,2002,0.6666666666666666,3,20.46,SP,Paul,Byrd,byrdpa01,Paul Byrd,Steroid Era (1994-2005),Steroid Era (1994-2005),8.974789915966385,5.023109243697478,1.9585084033613442,1.1060924369747898,144.88888888888889,25.7,24.9,108.7,19.4,66.0,48.940000000000005,61.2,Uncommon,24.9,108.7,19.4,25.7
byrneto01,85,69,281,170,65,12,12,4086,1138,622,98.0,1037,766,13,1943,1957,1362.0,350.66666666666663,44,72,2,236,316,19.0,146,220,25,13,6.47,1951,1951,0.5418906810035843,3,7.6899999999999995,SP,Tommy,Byrne,byrneto01,Tommy Byrne,Integration (1942-1960),Integration (1942-1960),6.682808716707022,5.854721549636804,6.326876513317192,0.637409200968523,116.88888888888887,125.0,77.8,5.0,69.2,54.8,66.36000000000001,80.3,Epic,77.8,5.0,69.2,125.0
cabreda01,48,65,162,155,6,2,1,2677,884,506,92.0,520,674,6,2004,2009,892.3333333333334,457.0,82,83,1,390,280,39.0,241,419,31,31,4.15,2007,2006,0.9880952380952381,3,3.17,SP,Daniel,Cabrera,cabreda01,Daniel Cabrera,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.327245053272451,7.016742770167427,4.809741248097412,0.8082191780821917,152.33333333333334,47.0,62.2,5.0,58.4,68.9,48.300000000000004,60.4,Uncommon,62.2,5.0,58.4,47.0
cabreed02,25,29,89,87,0,0,0,1295,349,195,59.0,216,478,5,2021,2025,431.6666666666667,309.0,60,62,0,343,147,38.0,125,243,21,18,6.95,2023,2025,0.9696969696969697,3,7.130000000000001,SP,Edward,Cabrera,cabreed02,Edward Cabrera,Modern Era (2016-Pres),Modern Era (2016-Pres),7.636542239685658,8.225933202357563,3.856581532416503,1.0255402750491158,103.0,70.2,76.2,18.9,33.4,49.2,49.580000000000005,62.0,Uncommon,76.2,18.9,33.4,70.2
cabrege01,17,15,312,2,0,0,6,955,282,150,46.0,154,303,7,2019,2025,318.3333333333333,125.66666666666667,0,132,0,135,60,11.0,54,101,6,6,0.65,2022,2021,0.0,3,-3.1599999999999997,RP,Genesis,Cabrera,cabrege01,Genesis Cabrera,Modern Era (2016-Pres),Modern Era (2016-Pres),8.011258955987717,7.10849539406346,3.623336745138178,0.8567041965199591,41.88888888888889,53.1,53.8,29.5,57.5,23.4,43.46,58.5,Common,53.8,29.5,57.5,53.1
cadargr01,38,32,451,35,4,2,14,2173,716,321,58.0,403,539,10,1987,1998,724.3333333333334,201.0,5,137,6,174,98,11.0,76,181,13,8,4.33,1994,1991,0.024509803921568627,3,8.66,RP,Greg,Cadaret,cadargr01,Greg Cadaret,Steroid Era (1994-2005),Steroid Era (1994-2005),8.301745635910226,6.648379052369077,3.7955112219451372,0.6957605985037406,67.0,55.2,61.6,28.6,78.9,33.5,51.56,64.4,Uncommon,61.6,28.6,78.9,55.2
cadorle01,68,72,192,147,83,10,3,3772,1273,438,44.0,289,445,10,1915,1924,1257.3333333333333,769.0,87,107,3,288,158,12.0,212,715,42,39,14.92,1920,1919,0.8131274131274132,3,19.26,SP,Leon,Cadore,cadorle01,Leon Cadore,Golden Era (1920-1941),Golden Era (1920-1941),8.395252837977296,3.810113519091847,2.1279669762641897,0.29721362229102166,256.3333333333333,64.9,28.9,96.5,119.0,98.7,81.6,92.0,Legendary,28.9,96.5,119.0,64.9
cahiltr01,86,99,361,233,3,2,1,4523,1447,713,170.0,615,1151,13,2009,2021,1507.6666666666667,604.3333333333333,96,96,0,421,219,54.0,245,553,43,34,8.92,2012,2010,1.0,3,12.28,SP,Trevor,Cahill,cahiltr01,Trevor Cahill,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.301284707832576,6.07832573559884,3.246166597596353,0.8280149191877332,201.44444444444443,48.2,42.0,48.7,55.5,85.4,55.96000000000001,69.9,Uncommon,42.0,48.7,55.5,48.2
cainma01,104,118,342,331,15,6,0,6257,1849,853,211.0,712,1694,13,2005,2017,2085.6666666666665,635.3333333333333,99,99,0,520,243,55.0,242,563,29,38,15.23,2009,2009,1.0,3,29.23,SP,Matt,Cain,cainma01,Matt Cain,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.100957701516363,6.919393455706305,3.384277733439745,0.8080606544293696,211.77777777777774,57.2,60.1,42.5,58.4,88.3,61.3,75.2,Rare,60.1,42.5,58.4,57.2
cainsu01,53,60,178,137,58,2,1,2962,1119,530,67.0,569,279,7,1932,1938,987.3333333333334,442.33333333333337,61,70,0,116,212,33.0,228,483,24,28,7.11,1935,1936,0.8351851851851851,3,10.9,SP,Sugar,Cain,cainsu01,Sugar Cain,Golden Era (1920-1941),Golden Era (1920-1941),9.414115204981837,3.337830825116762,3.966787752983912,0.7426050856253243,147.44444444444446,21.8,14.3,12.3,28.0,67.0,28.68,54.1,Common,14.3,12.3,28.0,21.8
caldwea01,33,43,200,49,18,5,25,1763,656,306,44.0,259,202,8,1928,1948,587.6666666666666,181.66666666666669,5,85,16,69,76,8.0,58,147,17,10,4.1,1937,1946,0.2777777777777778,3,3.8,RP,Earl,Caldwell,caldwea01,Earl Caldwell,Golden Era (1920-1941),Golden Era (1920-1941),7.920524017467249,4.5091703056768555,3.468995633187773,0.6602620087336244,60.555555555555564,85.0,50.4,35.1,44.8,30.3,49.120000000000005,61.4,Uncommon,50.4,35.1,44.8,85.0
caldwmi01,137,130,475,307,98,23,18,7226,2581,1020,218.0,597,939,14,1971,1984,2408.6666666666665,717.6666666666666,91,98,1,303,156,49.0,225,686,52,20,16.299999999999997,1978,1978,0.9299622202848009,3,19.209999999999997,SP,Mike,Caldwell,caldwmi01,Mike Caldwell,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.580457682528152,4.17035960770069,2.227388303668725,0.6767163094805667,239.2222222222222,38.9,13.7,94.4,69.2,95.1,62.260000000000005,76.2,Rare,13.7,94.4,69.2,38.9
caldwra02,133,120,343,260,184,21,9,6726,2089,802,59.0,738,1006,12,1910,1921,2242.0,773.0,85,108,2,367,237,18.0,239,659,50,39,16.87,1914,1914,0.7908980971530145,3,32.18,SP,Ray,Caldwell,caldwra02,Ray Caldwell,Deadball (1901-1919),Deadball (1901-1919),7.842754367934224,4.525179856115108,2.8499486125385403,0.35149023638232274,257.6666666666667,67.9,51.4,54.5,65.6,99.0,67.68,81.4,Epic,51.4,54.5,65.6,67.9
calerki01,14,12,313,1,0,0,7,908,236,109,24.0,126,324,7,2003,2009,302.6666666666667,156.33333333333334,1,163,3,187,74,10.0,47,115,6,5,4.76,2006,2009,0.012820512820512822,3,6.24,RP,Kiko,Calero,calerki01,Kiko Calero,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.675397567820393,7.810102899906455,3.6651075771749295,0.7577174929840972,52.111111111111114,76.2,79.2,29.9,66.0,26.1,55.480000000000004,69.3,Uncommon,79.2,29.9,66.0,76.2
calhole01,14,20,64,30,16,1,5,872,297,142,5.0,115,151,9,1932,1946,290.6666666666667,94.66666666666666,8,23,3,69,22,1.0,36,84,7,5,1.88,1940,1940,0.2793650793650793,3,-2.32,RP,Lefty,Calhoun,calhole01,Lefty Calhoun,Golden Era (1920-1941),Golden Era (1920-1941),8.334841628959277,5.8404977375565625,2.8438914027149327,0.6414027149321267,31.555555555555554,67.5,91.5,63.7,48.7,21.3,58.540000000000006,72.5,Rare,91.5,63.7,48.7,67.5
camacer01,10,20,193,3,0,0,45,788,268,123,16.0,128,159,10,1980,1990,262.6666666666667,173.66666666666666,0,133,43,98,79,8.0,58,153,10,13,4.55,1984,1984,0.0,3,2.3,RP,Ernie,Camacho,camacer01,Ernie Camacho,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.234611953612847,5.304192685102588,3.6155218554861737,0.6743978590544157,57.888888888888886,54.3,41.6,32.3,69.5,28.9,45.32,59.1,Common,41.6,32.3,69.5,54.3
camniho01,133,106,326,236,137,20,15,6256,1852,637,41.0,656,915,11,1904,1915,2085.3333333333335,827.3333333333334,95,122,6,393,234,17.0,231,708,67,33,13.3,1910,1909,0.7790650406504064,3,18.83,SP,Howie,Camnitz,camniho01,Howie Camnitz,Deadball (1901-1919),Deadball (1901-1919),7.857235561323815,4.513627514600908,2.672939649578195,0.32414016872160933,275.77777777777777,67.3,51.0,63.2,74.5,102.9,71.78,84.8,Epic,51.0,63.2,74.5,67.3
campbbi02,83,68,700,9,2,1,126,3688,1139,484,82.0,495,864,15,1973,1987,1229.3333333333333,428.0,0,210,70,318,177,26.0,137,366,38,21,10.49,1976,1977,0.0,3,12.37,RP,Bill,Campbell,campbbi02,Bill Campbell,Expansion (1961-1976),Expansion (1961-1976),7.952229299363058,6.308917197452229,3.555732484076433,0.6592356687898089,142.66666666666666,61.1,65.9,34.9,71.3,65.1,59.66,73.6,Rare,65.9,34.9,71.3,61.1
campbda02,4,10,118,0,0,0,14,474,145,67,17.0,82,87,2,1977,1978,158.0,158.0,0,118,14,87,82,17.0,67,145,4,10,3.81,1978,1977,0.0,2,3.81,RP,Dave,Campbell,campbda02,Dave Campbell,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.393854748603353,5.25977653631285,3.8491620111731844,0.9301675977653632,79.0,47.9,41.6,25.7,30.9,41.9,37.6,56.8,Common,41.6,25.7,30.9,47.9
campri01,56,49,414,65,5,0,57,2827,970,353,72.0,336,407,9,1976,1985,942.3333333333334,333.0,21,156,39,149,104,19.0,92,294,23,13,9.12,1981,1980,0.22580645161290322,3,13.45,RP,Rick,Camp,campri01,Rick Camp,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.153846153846153,4.579737335834897,2.9568480300187616,0.6585365853658536,111.0,57.9,23.8,61.8,72.1,52.4,53.599999999999994,66.9,Uncommon,23.8,61.8,72.1,57.9
campsh01,29,33,541,0,0,0,12,1777,682,290,65.0,176,403,11,2004,2014,592.3333333333334,229.66666666666669,0,209,5,158,68,22.0,86,223,9,15,3.41,2009,2010,0.0,3,1.9499999999999997,RP,Shawn,Camp,campsh01,Shawn Camp,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.627618308766486,5.86966640806827,2.9138867339022494,0.8797517455391776,76.55555555555556,33.6,37.5,63.6,47.7,38.3,44.14,58.7,Common,37.5,63.6,47.7,33.6
candejo01,177,122,600,356,54,13,29,7577,2399,935,245.0,592,1673,19,1975,1993,2525.6666666666665,617.3333333333333,94,96,1,384,144,59.0,199,579,47,24,15.91,1982,1977,0.9787878787878789,3,42.38,SP,John,Candelaria,candejo01,John Candelaria,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.455546492659055,5.574225122349103,2.368678629690049,0.8699021207177815,205.77777777777774,44.5,48.2,88.1,37.6,86.6,61.0,75.0,Rare,48.2,88.1,37.6,44.5
candimi01,26,21,174,37,13,5,8,1613,530,234,18.0,250,183,8,1943,1951,537.6666666666666,217.66666666666666,21,55,2,83,84,6.0,60,191,14,7,4.09,1947,1943,0.25,3,4.1899999999999995,RP,Milo,Candini,candimi01,Milo Candini,Integration (1942-1960),Integration (1942-1960),8.185953711093378,4.4221867517956905,3.342378292098963,0.5602553870710296,72.55555555555556,60.4,37.1,49.7,82.6,36.3,53.22,66.5,Uncommon,37.1,49.7,82.6,60.4
candito01,151,164,451,410,68,11,0,8175,2662,1130,250.0,883,1735,16,1983,1999,2725.0,454.66666666666663,65,65,0,304,126,27.0,149,427,27,21,19.810000000000002,1991,1991,1.0,3,48.32,SP,Tom,Candiotti,candito01,Tom Candiotti,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.466904276985744,5.859470468431772,2.7097759674134423,0.6461303462321792,151.55555555555554,44.0,55.2,72.8,74.2,68.6,62.96000000000001,76.9,Rare,55.2,72.8,74.2,44.0
cannigr01,32,37,115,110,0,0,0,1753,564,302,97.0,218,553,6,2019,2025,584.3333333333334,293.66666666666663,55,58,0,305,101,44.0,139,271,19,17,4.46,2022,2023,0.9537037037037037,3,5.78,SP,Griffin,Canning,cannigr01,Griffin Canning,Modern Era (2016-Pres),Modern Era (2016-Pres),8.384199864956111,7.788656313301824,3.1377447670492913,1.1667792032410533,97.88888888888887,36.0,67.4,51.5,13.2,47.2,43.06,58.4,Common,67.4,51.5,13.2,36.0
canoye01,9,15,220,0,0,0,15,626,202,94,20.0,77,204,4,2022,2025,208.66666666666666,190.66666666666669,0,207,15,183,61,17.0,71,176,8,14,2.92,2023,2023,0.0,3,1.0599999999999998,RP,Yennier,Cano,canoye01,Yennier Cano,Modern Era (2016-Pres),Modern Era (2016-Pres),8.406143344709898,7.0315699658703075,3.043515358361775,0.8523890784982935,63.555555555555564,35.0,52.2,55.8,58.1,31.8,46.58,59.5,Common,52.2,55.8,58.1,35.0
cantwbe01,76,108,316,163,75,6,21,4602,1640,666,90.0,382,348,11,1927,1937,1534.0,435.6666666666667,37,104,9,107,102,18.0,156,420,29,29,7.47,1932,1932,0.3603443015207721,3,12.81,SP,Ben,Cantwell,cantwbe01,Ben Cantwell,Golden Era (1920-1941),Golden Era (1920-1941),8.620870477189303,3.2454116413214473,2.4509701101206085,0.5380178290508651,145.22222222222223,55.4,11.4,81.7,69.8,66.1,56.879999999999995,70.9,Rare,11.4,81.7,69.8,55.4
cappsma01,29,33,444,0,0,0,138,1319,439,172,53.0,84,319,8,2005,2012,439.6666666666667,152.0,0,150,60,123,33,11.0,40,139,9,10,5.28,2010,2007,0.0,3,7.54,RP,Matt,Capps,cappsma01,Matt Capps,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.383522727272728,6.269886363636364,2.6619318181818183,0.7926136363636365,50.666666666666664,44.5,46.1,74.8,60.8,25.3,50.3,62.8,Uncommon,46.1,74.8,60.8,44.5
caprabu01,31,37,142,61,16,5,5,1633,479,234,60.0,258,362,7,1971,1977,544.3333333333334,434.6666666666667,55,96,1,272,192,49.0,175,382,26,26,7.590000000000001,1974,1974,0.6826210826210826,3,7.210000000000001,RP,Buzz,Capra,caprabu01,Buzz Capra,Expansion (1961-1976),Expansion (1961-1976),8.095588235294116,5.59033613445378,3.731092436974789,0.9784663865546217,144.88888888888889,54.6,48.3,27.1,18.9,66.0,42.980000000000004,58.4,Common,48.3,27.1,18.9,54.6
capuach01,77,92,316,225,4,3,0,4289,1481,696,196.0,463,1199,12,2003,2016,1429.6666666666667,638.6666666666667,102,102,0,512,192,85.0,278,629,41,36,8.74,2006,2006,1.0,3,9.76,SP,Chris,Capuano,capuach01,Chris Capuano,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.777027027027026,6.806041335453099,2.823529411764705,1.1267885532591413,212.8888888888889,26.9,57.6,67.6,10.6,88.6,50.26,62.8,Uncommon,57.6,67.6,10.6,26.9
cardwdo01,102,138,410,301,72,17,7,6368,2009,924,225.0,671,1211,14,1957,1970,2122.6666666666665,626.0,92,97,0,374,205,65.0,252,573,37,39,9.93,1962,1961,0.9413519813519814,3,16.07,SP,Don,Cardwell,cardwdo01,Don Cardwell,Expansion (1961-1976),Expansion (1961-1976),8.301452784503633,5.40677966101695,3.0084745762711864,0.9261501210653753,208.66666666666666,45.3,43.8,59.4,27.5,87.4,52.68000000000001,65.8,Uncommon,43.8,59.4,27.5,45.3
carlete01,100,76,293,202,91,16,9,4822,1630,698,105.0,561,808,8,1932,1940,1607.3333333333333,681.6666666666667,82,120,3,365,261,37.0,266,644,43,32,10.219999999999999,1935,1937,0.6979166666666666,3,15.53,SP,Tex,Carleton,carlete01,Tex Carleton,Golden Era (1920-1941),Golden Era (1920-1941),8.502079395085065,4.973534971644612,3.3901701323251414,0.5818525519848771,227.22222222222226,60.4,64.8,38.7,60.8,92.5,63.44,77.4,Rare,64.8,38.7,60.8,60.4
carlsha01,114,120,377,238,121,17,19,6006,2256,883,93.0,498,590,14,1917,1930,2002.0,642.3333333333333,80,92,0,184,138,28.0,241,688,38,36,16.49,1925,1926,0.8406926406926406,3,28.2,SP,Hal,Carlson,carlsha01,Hal Carlson,Golden Era (1920-1941),Golden Era (1920-1941),9.369212504946578,3.2718638702018206,2.2342698852394145,0.5128611001187179,214.1111111111111,23.7,12.3,91.7,74.9,89.0,58.32000000000001,72.3,Rare,12.3,91.7,74.9,23.7
carltst01,329,244,741,709,254,55,2,15652,4672,1864,414.0,1833,4136,24,1965,1988,5217.333333333333,886.6666666666666,110,110,0,806,270,47.0,212,685,68,30,29.17,1980,1972,1.0,3,80.1,SP,Steve,Carlton,carltst01,Steve Carlton,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.237730061349694,7.6877300613496935,2.8251533742331287,0.5549079754601228,295.55555555555554,98.6,100.1,67.7,89.1,107.1,92.52,98.0,Legendary,100.1,67.7,89.1,98.6
carmado01,53,54,342,102,7,3,11,2765,849,421,115.0,378,598,10,1983,1992,921.6666666666666,431.6666666666667,49,156,8,310,159,51.0,167,359,32,20,7.91,1986,1986,0.4266666666666667,3,7.64,RP,Don,Carman,carmado01,Don Carman,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.806332453825857,6.158311345646437,3.2786279683377306,1.0116094986807387,143.88888888888889,73.3,62.6,47.4,14.4,65.6,52.66,65.8,Uncommon,62.6,47.4,14.4,73.3
carmofa01,71,99,270,219,8,3,1,4075,1412,695,147.0,505,833,11,2006,2016,1358.3333333333333,469.0,74,74,0,291,151,41.0,184,450,34,25,9.9,2014,2007,1.0,3,6.290000000000001,SP,Roberto,Hernandez,carmofa01,Roberto Hernandez,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.5949177877429,5.559043348281017,2.988041853512706,0.820627802690583,156.33333333333334,35.0,30.8,60.2,56.6,70.5,50.620000000000005,63.2,Uncommon,30.8,60.2,56.6,35.0
carpech01,144,94,350,332,33,15,0,6658,2205,927,220.0,627,1697,15,1997,2012,2219.3333333333335,656.0,93,93,0,541,132,46.0,200,554,53,17,17.37,2006,2009,1.0,3,35.23,SP,Chris,Carpenter,carpech01,Chris Carpenter,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.810747663551402,6.9731308411214945,2.135514018691589,0.6939252336448598,218.66666666666666,70.2,61.2,98.4,75.6,90.2,79.12,90.6,Legendary,61.2,98.4,75.6,70.2
carpecr01,27,22,291,13,1,0,7,1243,398,180,38.0,131,252,8,1988,1996,414.3333333333333,157.33333333333334,0,129,2,99,52,15.0,56,133,9,6,3.15,1992,1992,0.0,3,3.1999999999999997,RP,Cris,Carpenter,carpecr01,Cris Carpenter,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.107276119402986,5.571828358208955,3.100746268656716,0.8815298507462686,52.44444444444445,59.9,48.2,55.3,35.7,26.2,45.06,59.0,Common,48.2,55.3,35.7,59.9
carpeda01,11,11,222,0,0,0,4,644,214,88,22.0,78,218,6,2011,2019,214.66666666666666,99.33333333333334,0,98,1,107,35,9.0,23,78,5,4,2.6,2014,2013,0.0,3,1.42,RP,David,Carpenter,carpeda01,David Carpenter,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.024498886414253,6.8919821826280625,3.190423162583518,0.8719376391982181,33.111111111111114,60.6,59.5,51.2,48.9,21.6,48.36000000000001,60.4,Uncommon,59.5,51.2,48.9,60.6
carraal01,50,39,258,64,30,4,16,2583,887,357,42.0,347,252,8,1939,1949,861.0,371.6666666666667,27,105,7,108,142,19.0,132,369,20,14,5.67,1942,1942,0.2571428571428571,3,6.069999999999999,RP,Alex,Carrasquel,carraal01,Alex Carrasquel,Integration (1942-1960),Integration (1942-1960),8.783090379008746,3.6244897959183673,3.355102040816326,0.6139941690962099,123.8888888888889,34.2,14.4,49.1,73.3,57.6,45.720000000000006,59.2,Common,14.4,49.1,73.3,34.2
carraca01,112,105,335,286,11,4,2,5062,1673,792,221.0,468,1696,16,2009,2025,1687.3333333333333,526.0,76,104,1,597,118,49.0,183,449,43,23,13.25,2017,2014,0.7625000000000001,3,17.71,SP,Carlos,Carrasco,carraca01,Carlos Carrasco,Modern Era (2016-Pres),Modern Era (2016-Pres),7.90771349862259,8.915977961432507,2.34435261707989,0.8553719008264463,175.33333333333334,57.8,90.0,87.5,57.7,78.1,74.22,86.8,Epic,90.0,87.5,57.7,57.8
carradj01,24,21,290,24,1,0,2,1481,526,247,45.0,199,315,8,2003,2012,493.6666666666667,288.3333333333333,23,120,2,168,120,24.0,143,314,17,14,4.1899999999999995,2008,2009,0.3375963718820862,3,5.29,RP,D. J.,Carrasco,carradj01,D. J. Carrasco,Efficiency Era (2006-2015),Efficiency Era (2006-2015),9.26825938566553,5.348805460750854,3.522184300341297,0.8109215017064847,96.1111111111111,5.0,26.3,36.3,58.0,46.4,34.4,55.8,Common,26.3,36.3,58.0,5.0
